LEVEL,AA,AG,AP,COMB,AR,GR,PR,ER,CR,OR,SCORE,AVGFPS,GAMING,PCP,SEX,AGE,PE,NAVGFPS,NPE,0.5NAVGFPS+0.5PE,NAVGFPSPE,NAA,NAG,NAP
22,1,3,1,5,1,4,5,5,5,5,1000,42,3,15,F,18 to 25,4.32540137,0.4545454545,0.8313503425,0.6429478985,0.5554779873,0,1,0
22,1,3,1,5,1,5,4,5,5,4,1000,39,4,16,F,18 to 25,4.23841777,0.3636363636,0.8096044425,0.5866204031,0.478124072,0,1,0
22,1,3,1,5,4,4,3,4,4,4,1000,39,3,17,M,18 to 25,3.88119635,0.3636363636,0.7202990875,0.5419677256,0.4168030527,0,1,0
22,1,3,1,5,1,3,2,3,2,2,999,39,3,18,F,18 to 25,2.06984451,0.3636363636,0.2674611275,0.3155487456,0.1058644168,0,1,0
22,1,3,1,5,3,4,2,3,5,4,1000,41,2,19,F,18 to 25,3.95303212,0.4242424242,0.73825803,0.5812502271,0.4707492698,0,1,0
22,1,3,1,5,1,5,5,5,4,4,1000,43,1,20,F,18 to 25,3.89730418,0.4848484848,0.724326045,0.6045872649,0.5027977611,0,1,0
22,1,3,1,5,3,3,2,4,4,3,999,42,3,21,F,18 to 25,3.46471942,0.4545454545,0.616179855,0.5353626548,0.4077323834,0,1,0
22,1,3,1,5,1,2,1,1,2,1,1000,41,3,22,M,12 to 17,1.55182791,0.4242424242,0.1379569775,0.2810997009,0.05855593156,0,1,0
22,1,3,1,5,2,4,2,2,3,3,1000,43,4,23,F,12 to 17,2.7038292,0.4848484848,0.4259573,0.4554028924,0.297924542,0,1,0
22,1,3,1,5,1,1,1,2,3,1,999,36,4,24,F,18 to 25,2.04344031,0.2727272727,0.2608600775,0.2667936751,0.03890962746,0,1,0
23,3,2,3,8,5,4,5,5,5,5,1000,44,5,1,F,18 to 25,4.90808933,0.5151515152,0.9770223325,0.7460869238,0.6971176495,1,0.5,1
23,3,2,3,8,5,5,5,5,5,5,1000,44,5,2,F,18 to 25,5,0.5151515152,1,0.7575757576,0.7128951355,1,0.5,1
23,3,2,3,8,3,4,4,5,5,4,1000,43,3,3,M,18 to 25,4.43785108,0.4848484848,0.85946277,0.6721556274,0.5955886325,1,0.5,1
23,3,2,3,8,3,3,3,3,3,3,1000,44,3,4,F,12 to 17,3,0.5151515152,0.5,0.5075757576,0.3695729503,1,0.5,1
23,3,2,3,8,4,4,5,4,3,4,944,43,4,5,M,18 to 25,3.65888641,0.4848484848,0.6647216025,0.5747850437,0.4618707062,1,0.5,1
23,3,2,3,8,3,3,2,3,2,3,1000,37,4,6,F,18 to 25,2.42127911,0.303030303,0.3553197775,0.3291750403,0.1245772539,1,0.5,1
23,3,2,3,8,2,2,2,3,3,3,1000,37,4,7,F,18 to 25,2.64361369,0.303030303,0.4109034225,0.3569668628,0.1627434508,1,0.5,1
23,3,2,3,8,5,5,5,5,5,5,1000,44,3,8,M,12 to 17,5,0.5151515152,1,0.7575757576,0.7128951355,1,0.5,1
23,3,2,3,8,4,5,5,5,5,5,1000,45,5,9,F,18 to 25,4.85432801,0.5454545455,0.9635820025,0.754518274,0.7086963277,1,0.5,1
23,3,2,3,8,3,5,3,5,5,4,1000,43,4,10,F,12 to 17,4.4109581,0.4848484848,0.852739525,0.6687940049,0.5909721542,1,0.5,1
23,3,2,3,8,4,5,5,4,4,5,1000,42,2,11,M,18 to 25,4.27080494,0.4545454545,0.817701235,0.6361233448,0.5461059045,1,0.5,1
23,3,2,3,8,4,3,4,4,3,3,1000,43,4,12,M,18 to 25,3.38808147,0.4848484848,0.5970203675,0.5409344262,0.4153840343,1,0.5,1
23,3,2,3,8,5,5,5,5,5,5,332,41,5,13,M,18 to 25,5,0.4242424242,1,0.7121212121,0.65047292,1,0.5,1
23,3,2,3,8,4,4,5,5,5,4,1000,42,5,14,F,18 to 25,4.70232672,0.4545454545,0.92558168,0.6900635673,0.6201814047,1,0.5,1
23,3,2,3,8,1,4,4,5,5,4,1000,38,3,15,F,18 to 25,4.1465071,0.3333333333,0.786626775,0.5599800542,0.4415391808,1,0.5,1
23,3,2,3,8,3,4,5,5,4,4,1000,40,4,16,F,18 to 25,4.09673749,0.3939393939,0.7741843725,0.5840618832,0.4746104855,1,0.5,1
23,3,2,3,8,4,4,4,4,4,4,1000,39,3,17,M,18 to 25,4,0.3636363636,0.75,0.5568181818,0.4371970171,1,0.5,1
23,3,2,3,8,2,3,3,3,3,3,1000,40,3,18,F,18 to 25,2.85432801,0.3939393939,0.4635820025,0.4287606982,0.2613371167,1,0.5,1
23,3,2,3,8,2,4,2,3,5,4,309,39,2,19,F,18 to 25,3.80736013,0.3636363636,0.7018400325,0.5327381981,0.4041282465,1,0.5,1
23,3,2,3,8,5,5,5,5,5,5,1000,43,1,20,F,18 to 25,5,0.4848484848,1,0.7424242424,0.6920877303,1,0.5,1
23,3,2,3,8,4,5,5,4,4,4,1000,45,3,21,F,18 to 25,4.21071432,0.5454545455,0.80267858,0.6740665627,0.5982128985,1,0.5,1
23,3,2,3,8,3,2,4,1,2,3,1000,41,3,22,M,12 to 17,2.31976408,0.4242424242,0.32994102,0.3770917221,0.1903806936,1,0.5,1
23,3,2,3,8,4,3,3,3,4,3,574,43,4,23,F,12 to 17,3.60558923,0.4848484848,0.6513973075,0.5681228962,0.452721654,1,0.5,1
23,3,2,3,8,3,3,3,4,4,4,1000,42,4,24,F,18 to 25,3.64361369,0.4545454545,0.6609034225,0.5577244385,0.4384415692,1,0.5,1
24,3,2,2,7,1,5,5,5,4,5,1000,45,5,1,F,18 to 25,3.9573948,0.5454545455,0.7393487,0.6424016227,0.5547277929,1,0.5,0.5
24,3,2,2,7,3,5,5,4,4,4,1000,43,5,2,F,18 to 25,4.06504233,0.4848484848,0.7662605825,0.6255545337,0.5315918752,1,0.5,0.5
24,3,2,2,7,2,4,4,4,5,4,1000,44,3,3,M,18 to 25,4.16857326,0.5151515152,0.792143315,0.6536474151,0.5701715129,1,0.5,0.5
24,3,2,2,7,4,4,3,4,4,3,1000,43,3,4,F,12 to 17,3.82110573,0.4848484848,0.7052764325,0.5950624587,0.4897174519,1,0.5,0.5
24,3,2,2,7,2,4,4,4,4,4,1000,42,4,5,M,18 to 25,3.70865602,0.4545454545,0.677164005,0.5658547298,0.4496068066,1,0.5,0.5
24,3,2,2,7,1,4,4,3,3,3,1000,42,4,6,F,18 to 25,2.91937034,0.4545454545,0.479842585,0.4671940198,0.3141171644,1,0.5,0.5
24,3,2,2,7,1,3,3,3,3,3,1000,40,4,7,F,18 to 25,2.70865602,0.3939393939,0.427164005,0.4105516995,0.2363309037,1,0.5,0.5
24,3,2,2,7,4,5,5,5,5,5,1000,43,3,8,M,12 to 17,4.85432801,0.4848484848,0.9635820025,0.7242152437,0.6670815174,1,0.5,0.5
24,3,2,2,7,3,5,5,5,5,5,1000,45,5,9,F,18 to 25,4.70865602,0.5454545455,0.927164005,0.7363092752,0.6836901147,1,0.5,0.5
24,3,2,2,7,1,4,5,3,5,4,1000,42,4,10,F,12 to 17,4.01809909,0.4545454545,0.7545247725,0.6045351135,0.5027261421,1,0.5,0.5
24,3,2,2,7,2,5,5,3,4,4,1000,43,2,11,M,18 to 25,3.79576451,0.4848484848,0.6989411275,0.5918948062,0.4853673504,1,0.5,0.5
24,3,2,2,7,2,2,4,2,3,2,1000,43,4,12,M,18 to 25,2.69752454,0.4848484848,0.424381135,0.4546148099,0.2968422772,1,0.5,0.5
24,3,2,2,7,5,5,5,5,5,5,1000,43,5,13,M,18 to 25,5,0.4848484848,1,0.7424242424,0.6920877303,1,0.5,0.5
24,3,2,2,7,2,4,4,5,5,3,1000,42,5,14,F,18 to 25,4.23208847,0.4545454545,0.8080221175,0.631283786,0.5394597929,1,0.5,0.5
24,3,2,2,7,1,5,5,5,5,5,1000,42,3,15,F,18 to 25,4.41731204,0.4545454545,0.85432801,0.6544367323,0.5712554733,1,0.5,0.5
24,3,2,2,7,4,5,4,5,5,5,1000,38,4,16,F,18 to 25,4.73552436,0.3333333333,0.93388109,0.6336072117,0.5426505272,1,0.5,0.5
24,3,2,2,7,4,5,3,4,4,4,1000,39,3,17,M,18 to 25,3.97310702,0.3636363636,0.743276755,0.5534565593,0.4325805388,1,0.5,0.5
24,3,2,2,7,2,3,3,3,3,3,1000,40,3,18,F,18 to 25,2.85432801,0.3939393939,0.4635820025,0.4287606982,0.2613371167,1,0.5,0.5
24,3,2,2,7,2,4,3,3,5,3,326,42,2,19,F,18 to 25,3.86607316,0.4545454545,0.71651829,0.5855318723,0.4766292049,1,0.5,0.5
24,3,2,2,7,2,5,5,5,5,4,1000,43,1,20,F,18 to 25,4.50289341,0.4848484848,0.8757233525,0.6802859187,0.60675387,1,0.5,0.5
24,3,2,2,7,4,5,4,4,4,4,1000,43,3,21,F,18 to 25,4.09191067,0.4848484848,0.7729776675,0.6289130762,0.5362041238,1,0.5,0.5
24,3,2,2,7,2,1,1,1,2,3,1000,41,3,22,M,12 to 17,1.72577047,0.4242424242,0.1814426175,0.3028425209,0.08841510146,1,0.5,0.5
24,3,2,2,7,2,4,4,4,3,4,1000,43,4,23,F,12 to 17,3.24873878,0.4848484848,0.562184695,0.5235165899,0.3914643159,1,0.5,0.5
24,3,2,2,7,1,2,2,2,2,2,1000,43,4,24,F,18 to 25,1.85432801,0.4848484848,0.2135820025,0.3492152437,0.1520982396,1,0.5,0.5
25,3,1,1,5,2,4,5,5,5,5,1000,51,5,1,F,18 to 25,4.47107336,0.7272727273,0.86776834,0.7975205336,0.7677508467,1,0,0
25,3,1,1,5,3,5,5,4,4,4,1000,52,5,2,F,18 to 25,4.06504233,0.7575757576,0.7662605825,0.76191817,0.7188585216,1,0,0
25,3,1,1,5,2,4,4,4,5,4,1000,52,3,3,M,18 to 25,4.16857326,0.7575757576,0.792143315,0.7748595363,0.7366307542,1,0,0
25,3,1,1,5,3,3,2,3,2,3,1000,55,3,4,F,12 to 17,2.42127911,0.8484848485,0.3553197775,0.601902313,0.4991105468,1,0,0
25,3,1,1,5,1,2,1,1,2,1,997,53,4,5,M,18 to 25,1.55182791,0.7878787879,0.1379569775,0.4629178827,0.3082447935,1,0,0
25,3,1,1,5,1,4,3,3,3,3,1000,53,4,6,F,18 to 25,2.80056669,0.7878787879,0.4501416725,0.6190102302,0.5226046569,1,0,0
25,3,1,1,5,1,4,4,4,4,4,999,53,4,7,F,18 to 25,3.56298403,0.7878787879,0.6407460075,0.7143123977,0.6534820505,1,0,0
25,3,1,1,5,4,5,5,5,5,5,1000,53,3,8,M,12 to 17,4.85432801,0.7878787879,0.9635820025,0.8757303952,0.875155569,1,0,0
25,3,1,1,5,2,5,5,5,5,5,1000,59,5,9,F,18 to 25,4.56298403,0.9696969697,0.8907460075,0.9302214886,0.9499875741,1,0,0
25,3,1,1,5,1,1,1,1,5,1,999,53,4,10,F,12 to 17,2.83966896,0.7878787879,0.45991724,0.6238980139,0.5293169953,1,0,0
25,3,1,1,5,2,4,4,3,4,4,1000,50,2,11,M,18 to 25,3.58505019,0.696969697,0.6462625475,0.6716161222,0.5948477361,1,0,0
25,3,1,1,5,1,1,1,2,3,1,1000,56,4,12,M,18 to 25,2.04344031,0.8787878788,0.2608600775,0.5698239781,0.4550577307,1,0,0
25,3,1,1,5,5,5,5,5,5,5,1000,50,5,13,M,18 to 25,5,0.696969697,1,0.8484848485,0.8377395665,1,0,0
25,3,1,1,5,3,4,3,4,5,3,1000,49,5,14,F,18 to 25,4.13535098,0.6666666667,0.783837745,0.7252522058,0.6685055658,1,0,0
25,3,1,1,5,1,2,2,2,3,2,1000,55,3,15,F,18 to 25,2.31424525,0.8484848485,0.3285613125,0.5885230805,0.4807369975,1,0,0
25,3,1,1,5,4,4,5,5,5,5,1000,52,4,16,F,18 to 25,4.76241734,0.7575757576,0.940604335,0.8490900463,0.8385706778,1,0,0
25,3,1,1,5,2,5,5,5,5,5,1000,50,3,17,M,18 to 25,4.56298403,0.696969697,0.8907460075,0.7938578522,0.7627209276,1,0,0
25,3,1,1,5,1,3,3,3,3,3,1000,40,3,18,F,18 to 25,2.70865602,0.3939393939,0.427164005,0.4105516995,0.2363309037,1,0,0
25,3,1,1,5,2,3,3,4,5,4,996,51,2,19,F,18 to 25,3.95785894,0.7272727273,0.739464735,0.7333687311,0.6796518986,1,0,0
25,3,1,1,5,1,4,4,3,4,4,1000,57,1,20,F,18 to 25,3.4393782,0.9090909091,0.60984455,0.7594677295,0.7154933593,1,0,0
25,3,1,1,5,3,3,3,3,3,3,621,51,3,21,F,18 to 25,3,0.7272727273,0.5,0.6136363636,0.5152247864,1,0,0
25,3,1,1,5,1,2,4,2,1,1,671,53,3,22,M,12 to 17,1.57192745,0.7878787879,0.1429818625,0.4654303252,0.3116951025,1,0,0
25,3,1,1,5,2,2,2,2,3,2,1000,57,4,23,F,12 to 17,2.45991724,0.9090909091,0.36497931,0.6370351095,0.5473580208,1,0,0
25,3,1,1,5,1,2,2,1,2,1,322,51,4,24,F,18 to 25,1.67063156,0.7272727273,0.16765789,0.4474653086,0.2870239476,1,0,0
26,1,3,2,6,1,3,5,5,4,4,1000,44,5,1,F,18 to 25,3.71348284,0.5151515152,0.67837071,0.5967611126,0.4920501942,0,1,0.5
26,1,3,2,6,3,5,5,4,4,4,1000,43,5,2,F,18 to 25,4.06504233,0.4848484848,0.7662605825,0.6255545337,0.5315918752,0,1,0.5
26,1,3,2,6,2,4,3,4,4,4,1000,43,3,3,M,18 to 25,3.58985237,0.4848484848,0.6474630925,0.5661557887,0.4500202474,0,1,0.5
26,1,3,2,6,1,3,3,4,3,3,1000,43,3,4,F,12 to 17,2.83226185,0.4848484848,0.4580654625,0.4714569737,0.319971431,0,1,0.5
26,1,3,2,6,1,5,5,5,5,4,1000,42,4,5,M,18 to 25,4.35722142,0.4545454545,0.839305355,0.6469254048,0.5609402518,0,1,0.5
26,1,3,2,6,1,5,4,3,3,4,1000,40,4,6,F,18 to 25,3.07137163,0.3939393939,0.5178429075,0.4558911507,0.2985950616,0,1,0.5
26,1,3,2,6,1,4,4,4,4,4,1000,42,4,7,F,18 to 25,3.56298403,0.4545454545,0.6407460075,0.547645731,0.4246005937,0,1,0.5
26,1,3,2,6,3,5,5,5,5,5,1000,43,3,8,M,12 to 17,4.70865602,0.4848484848,0.927164005,0.7060062449,0.6420753044,0,1,0.5
26,1,3,2,6,2,5,5,5,5,5,760,46,5,9,F,18 to 25,4.56298403,0.5757575758,0.8907460075,0.7332517916,0.6794913069,0,1,0.5
26,1,3,2,6,1,5,5,4,5,4,1000,43,4,10,F,12 to 17,4.23361559,0.4848484848,0.8084038975,0.6466261912,0.5605293452,0,1,0.5
26,1,3,2,6,2,5,5,3,4,4,1000,43,2,11,M,18 to 25,3.79576451,0.4848484848,0.6989411275,0.5918948062,0.4853673504,0,1,0.5
26,1,3,2,6,1,5,3,3,3,3,1000,43,4,12,M,18 to 25,2.89247736,0.4848484848,0.47311934,0.4789839124,0.3303080913,0,1,0.5
26,1,3,2,6,5,5,5,5,5,5,1000,43,5,13,M,18 to 25,5,0.4848484848,1,0.7424242424,0.6920877303,0,1,0.5
26,1,3,2,6,1,3,4,4,5,2,1000,43,5,14,F,18 to 25,3.81080936,0.4848484848,0.70270234,0.5937754124,0.4879499658,0,1,0.5
26,1,3,2,6,1,4,4,5,5,4,1000,42,3,15,F,18 to 25,4.1465071,0.4545454545,0.786626775,0.6205861148,0.5247688014,0,1,0.5
26,1,3,2,6,4,4,5,5,5,5,1000,39,4,16,F,18 to 25,4.76241734,0.3636363636,0.940604335,0.6521203493,0.5680744107,0,1,0.5
26,1,3,2,6,2,4,4,4,4,4,583,42,3,17,M,18 to 25,3.70865602,0.4545454545,0.677164005,0.5658547298,0.4496068066,0,1,0.5
26,1,3,2,6,1,3,3,3,2,3,1000,39,3,18,F,18 to 25,2.24873878,0.3636363636,0.312184695,0.3379105293,0.1365736026,0,1,0.5
26,1,3,2,6,2,4,3,3,5,3,400,40,2,19,F,18 to 25,3.86607316,0.3939393939,0.71651829,0.555228842,0.4350143946,0,1,0.5
26,1,3,2,6,1,4,5,5,4,4,999,43,1,20,F,18 to 25,3.80539351,0.4848484848,0.7013483775,0.5930984312,0.487020275,0,1,0.5
26,1,3,2,6,3,5,5,4,4,4,1000,41,3,21,F,18 to 25,4.06504233,0.4242424242,0.7662605825,0.5952515034,0.4899770648,0,1,0.5
26,1,3,2,6,1,2,3,1,2,1,1000,42,3,22,M,12 to 17,1.78943521,0.4545454545,0.1973588025,0.3259521285,0.1201512655,0,1,0.5
26,1,3,2,6,1,4,3,3,3,3,1000,43,4,23,F,12 to 17,2.80056669,0.4848484848,0.4501416725,0.4674950787,0.3145306052,0,1,0.5
26,1,3,2,6,1,5,5,5,5,4,1000,42,4,24,F,18 to 25,4.35722142,0.4545454545,0.839305355,0.6469254048,0.5609402518,0,1,0.5
27,1,3,3,7,1,3,5,5,3,4,1000,43,5,1,F,18 to 25,3.2535656,0.4848484848,0.5633914,0.5241199424,0.3922928931,0,1,1
27,1,3,3,7,3,5,5,4,4,4,1000,44,5,2,F,18 to 25,4.06504233,0.5151515152,0.7662605825,0.6407060488,0.5523992803,0,1,1
27,1,3,3,7,2,5,5,5,5,5,1000,43,3,3,M,18 to 25,4.56298403,0.4848484848,0.8907460075,0.6877972462,0.6170690914,0,1,1
27,1,3,3,7,1,3,3,3,3,2,952,44,3,4,F,12 to 17,2.6485654,0.5151515152,0.41214135,0.4636464326,0.3092453029,0,1,1
27,1,3,3,7,1,5,4,4,4,4,1000,43,4,5,M,18 to 25,3.6548947,0.4848484848,0.663723675,0.5742860799,0.4611854849,0,1,1
27,1,3,3,7,1,4,4,4,4,3,1000,43,4,6,F,18 to 25,3.50289341,0.4848484848,0.6257233525,0.5552859187,0.4350927774,0,1,1
27,1,3,3,7,1,2,2,3,3,3,1000,44,4,7,F,18 to 25,2.4979417,0.5151515152,0.374485425,0.4448184701,0.283389074,0,1,1
27,1,3,3,7,3,5,5,5,5,5,1000,46,3,8,M,12 to 17,4.70865602,0.5757575758,0.927164005,0.7514607904,0.7044975199,0,1,1
27,1,3,3,7,1,5,5,5,5,5,998,44,5,9,F,18 to 25,4.41731204,0.5151515152,0.85432801,0.6847397626,0.6128702836,0,1,1
27,1,3,3,7,1,5,5,4,5,4,1000,42,4,10,F,12 to 17,4.23361559,0.4545454545,0.8084038975,0.631474676,0.53972194,0,1,1
27,1,3,3,7,2,5,5,3,4,4,1000,42,2,11,M,18 to 25,3.79576451,0.4545454545,0.6989411275,0.576743291,0.4645599452,0,1,1
27,1,3,3,7,1,4,2,2,3,2,1000,43,4,12,M,18 to 25,2.49806659,0.4848484848,0.3745166475,0.4296825662,0.2626031076,0,1,1
27,1,3,3,7,1,5,5,5,5,5,1000,44,5,13,M,18 to 25,4.41731204,0.5151515152,0.85432801,0.6847397626,0.6128702836,0,1,1
27,1,3,3,7,1,3,3,3,4,3,1000,41,5,14,F,18 to 25,3.16857326,0.4242424242,0.542143315,0.4831928696,0.3360882048,0,1,1
27,1,3,3,7,1,4,3,5,5,4,1000,43,3,15,F,18 to 25,4.02770345,0.4848484848,0.7569258625,0.6208871737,0.5251822422,0,1,1
27,1,3,3,7,4,3,2,4,5,4,1000,39,4,16,F,18 to 25,4.13039927,0.3636363636,0.7825998175,0.5731180906,0.4595814982,0,1,1
27,1,3,3,7,4,4,5,4,4,4,1000,39,3,17,M,18 to 25,4.11880365,0.3636363636,0.7797009125,0.5716686381,0.4575909814,0,1,1
27,1,3,3,7,1,3,3,5,4,3,1000,39,3,18,F,18 to 25,3.41578492,0.3636363636,0.60394623,0.4837912968,0.3369100181,0,1,1
27,1,3,3,7,2,4,3,4,4,4,958,43,2,19,F,18 to 25,3.58985237,0.4848484848,0.6474630925,0.5661557887,0.4500202474,0,1,1
27,1,3,3,7,1,5,5,5,5,4,1000,43,1,20,F,18 to 25,4.35722142,0.4848484848,0.839305355,0.6620769199,0.581747657,0,1,1
27,1,3,3,7,3,4,5,4,4,4,1000,42,3,21,F,18 to 25,3.97313166,0.4545454545,0.743282915,0.5989141848,0.495006984,0,1,1
27,1,3,3,7,5,2,3,4,3,3,981,42,3,22,M,12 to 17,3.32303914,0.4545454545,0.580759785,0.5176526198,0.3834113917,0,1,1
27,1,3,3,7,2,4,2,3,3,3,1000,43,4,23,F,12 to 17,2.82743503,0.4848484848,0.4568587575,0.4708536212,0.3191428538,0,1,1
27,1,3,3,7,1,3,2,2,3,3,1000,43,4,24,F,18 to 25,2.46624654,0.4848484848,0.366561635,0.4257050599,0.257140843,0,1,1
